ids,locales,prices,bedrooms,sqft,dates,titles,data.latitude,data.longitude,data.accuracy,links,north,north_work
7144694613, (Downtown Salt Lake City),1630,1,685,2020-06-19 11:08,"Premium, Brand New 685 Sq Ft 1 BR / 1 BA - You'll love us!",40.7548,-111.881,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-premium-brand-new-685-sq/7144694613.html,0.0770669999999996,4.08455099999998
7144697194,,1840,2,1077,2020-06-19 11:04,Beautiful 2 bedroom with lots of natural light!,40.7548,-111.881,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-beautiful-2-bedroom-with/7144697194.html,0.0770669999999996,4.08455099999998
7144690476,,1299,2,906,2020-06-19 10:56,"Ceiling Fans Select Units, Playgrounds, Swimming Pool, Large Bedrooms",40.608419,-111.888586,10,https://saltlakecity.craigslist.org/apa/d/midvale-ceiling-fans-select-units/7144690476.html,0.0694809999999961,3.6824929999998
7144668617,,1499,2,1200,2020-06-19 10:53,Luxury All Around,40.5144,-112.0325,22,https://saltlakecity.craigslist.org/apa/d/herriman-luxury-all-around/7144668617.html,-0.0744329999999991,-3.94494899999995
7144684903, (Murray),999,1,743,2020-06-19 10:48,REDUCED RENT - One Bedroom w W/D Miller Estates,40.663371,-111.867036,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-reduced-rent-one-bedroom/7144684903.html,0.091031000000001,4.82464300000005
7144684524,,1094,2,860,2020-06-19 10:48,"Central A/C & Heat, Balcony, Microwave, Nest Thermostats, Storage",40.7145,-111.8931,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-central-c-heat-balcony/7144684524.html,0.0649669999999958,3.44325099999978
7144677739,,1095,1,575,2020-06-19 10:44,Great Location!  Near Shopping and Dining!,40.698846,-111.880737,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-great-location-near/7144677739.html,0.0773300000000035,4.09849000000018
7144672117, (Cottonwood Heights),1099,1,664,2020-06-19 10:32,$1099 Off Brand New 1 Bedroom Apartment,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-1099-off-brand-new-1-bedroom/7144672117.html,0.180367000000004,9.55945100000021
7144671203,,1175,1,,2020-06-19 10:31,One Bedroom Ready To Move In Today!,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-one-bedroom-ready-to-move-in-today/7144671203.html,0.180367000000004,9.55945100000021
7144669682, (Bountiful),1090,1,819,2020-06-19 10:29,"Classy 1 Bedroom w/ Oversized Windows, Lots of Sunlight, Limited Time!",40.869751,-111.889758,10,https://saltlakecity.craigslist.org/apa/d/bountiful-classy-1-bedroom-oversized/7144669682.html,0.0683089999999993,3.62037699999996
7144669176,,995,1,548,2020-06-19 10:28,"Great Amenities! Pool, Gym, Yoga Room, and Firepits!",40.699579,-111.853367,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-great-amenities-pool-gym/7144669176.html,0.104699999999994,5.54909999999968
7144668212, (SANDY),1550,2,1135,2020-06-19 10:27,Gracious 1135 Sq. Ft. square foot apartment in SANDY,40.571982,-111.896203,10,https://saltlakecity.craigslist.org/apa/d/sandy-gracious-1135-sq-ft-square-foot/7144668212.html,0.0618639999999999,3.278792
7144666916, (Midvale),995,2,825,2020-06-19 10:25,Saturday Move-In Ready! Come See Today! Take $100 OFF!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-saturday-move-in-ready-come-see/7144666916.html,0.0729670000000056,3.86725100000029
7144665494, (SLC),1595,2,964,2020-06-19 10:23,Views You Will Fall In Love With- Only At The Hillcrest!!,40.770256,-111.883728,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-views-you-will-fall-in/7144665494.html,0.0743389999999948,3.93996699999973
7144659705, (Bluffdale),1275,1,785,2020-06-19 10:16,Live the Uptown urban lifestyle you crave!,40.47509,-111.926522,5,https://saltlakecity.craigslist.org/apa/d/riverton-live-the-uptown-urban/7144659705.html,0.0315449999999942,1.67188499999969
7144659258,,969,1,576,2020-06-19 10:15,$499 move ins! NO RENT UNTIL AUGUST!,40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-499-move-ins-no-rent/7144659258.html,0.0387669999999929,2.05465099999962
7144658662,,1003,1,710,2020-06-19 10:15,"Retro Game Room, High Speed Internet, Cable Ready, Air Conditioner",40.6568,-111.8904,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-retro-game-room-high/7144658662.html,0.0676670000000001,3.58635100000001
7141280475,,750,1,720,2020-06-19 10:10,"Beautifully upgraded,Fully furnished with newer furnishings",40.7043,-111.8142,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-beautifully/7141280475.html,0.143867,7.62495100000001
7144652770, (Sandy),1089,1,750,2020-06-19 10:07,"Ditch a zero, get with a hero. Check out this gorgeous 1/2/3 bedroom",40.597876,-111.892291,10,https://saltlakecity.craigslist.org/apa/d/sandy-ditch-zero-get-with-hero-check/7144652770.html,0.0657759999999996,3.48612799999998
7144638637," (893 S Lily Drive Fruit Heights, UT)",1499,2,1205,2020-06-19 10:03,Two Bedroom Available for June!,41.0375,-111.9326,22,https://saltlakecity.craigslist.org/apa/d/kaysville-two-bedroom-available-for-june/7144638637.html,0.0254670000000061,1.34975100000032
7144649424, (Salt Lake City),1199,1,615,2020-06-19 10:03,Pet Friendly and Budget Friendly,40.769046,-111.881669,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-pet-friendly-and-budget/7144649424.html,0.0763979999999975,4.04909399999987
7144646270, (Salt Lake City),879,1,650,2020-06-19 09:59,Get Free Rent Today Only!,40.767879,-111.882216,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-get-free-rent-today-only/7144646270.html,0.0758510000000001,4.02010300000001
7144645714, (Salt Lake City),1050,2,903,2020-06-19 09:58,"Modern Fixtures, Garbage Disposal, Outside Storage Closets",40.687613,-111.914506,10,https://saltlakecity.craigslist.org/apa/d/west-valley-city-modern-fixtures/7144645714.html,0.0435609999999969,2.30873299999983
7144642003, (Salt Lake City),999,1,800,2020-06-19 09:53,$500 Off If You Apply Today!,40.79469,-111.939133,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-500-off-if-you-apply/7144642003.html,0.0189340000000016,1.00350200000008
7139263139, (Herriman),1275,1,774,2020-06-19 09:45,"Be Apart of the Solution, Not the Problem!",40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-be-apart-of-the-solution-not/7139263139.html,-0.0744329999999991,-3.94494899999995
7144634770, (Salt Lake City),1250,2,1073,2020-06-19 09:43,A cozy place for you and your pets to call home. Pet friendly!,40.7145,-111.8931,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-cozy-place-for-you-and/7144634770.html,0.0649669999999958,3.44325099999978
7144631849, (Midvale),1199,2,960,2020-06-19 09:38,"Last One! Washer/Dryer, Fireplace, Vaulted Ceilings- Don't Miss Out!",40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-last-one-washer-dryer-fireplace/7144631849.html,0.0729670000000056,3.86725100000029
7144627031, (Salt Lake City),1287,2,1066,2020-06-19 09:32,You Don't Want To miss Out On Living At Riverfront Apartments!,40.690199,-111.911738,5,https://saltlakecity.craigslist.org/apa/d/west-valley-city-you-dont-want-to-miss/7144627031.html,0.0463290000000001,2.455437
7144614004,,1210,2,975,2020-06-19 09:30,Two bedrooms... get them while you can!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-two-bedrooms-get-them-while-you/7144614004.html,0.0729670000000056,3.86725100000029
7144613712,,925,1,795,2020-06-19 09:28,"Some Utilities Included In Rent, Large Bathtubs, Walk-In Closet(s)",40.6152,-111.8851,5,https://saltlakecity.craigslist.org/apa/d/midvale-some-utilities-included-in-rent/7144613712.html,0.0729670000000056,3.86725100000029
7144623189,,1239,2,934,2020-06-19 09:26,Your Pets Will Love it Here as Much as You! Pet Friendly Community!,40.629586,-111.831325,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-your-pets-will-love-it/7144623189.html,0.126741999999993,6.71732599999963
7132397461," (Sandy, UT)",1151,2,890,2020-06-19 09:18,"Easy Access to I-15, Fantastic Master Closet, Washer & Dryer Included",40.546647,-111.890912,5,https://saltlakecity.craigslist.org/apa/d/sandy-easy-access-to-15-fantastic/7132397461.html,0.0671549999999996,3.55921499999998
7144613304, (Salt Lake City),1599,2,883,2020-06-19 09:12,"Sparkling Outdoor Pool, Private Balcony/Patio, Dishwasher",40.725646,-111.857754,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-sparkling-outdoor-pool/7144613304.html,0.100313,5.31658899999999
7144610682,,1010,1,716,2020-06-19 09:09,"Sparkling Resort Style Pool, Spacious Floor Plans, BBQ/Picnic Area",40.5046,-111.881,22,https://saltlakecity.craigslist.org/apa/d/draper-sparkling-resort-style-pool/7144610682.html,0.0770669999999996,4.08455099999998
7135179174,,1529,2,1135,2020-06-19 07:44,Move In This Month... Get The Next One Free!,40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-move-in-this-month-get-the/7135179174.html,-0.0744329999999991,-3.94494899999995
7127996648," (Sandy, UT)",1151,2,890,2020-06-19 07:11,"Three Pickle Ball Courts, Racquetball Court, Community Courtyard",40.546647,-111.890912,5,https://saltlakecity.craigslist.org/apa/d/sandy-three-pickle-ball-courts/7127996648.html,0.0671549999999996,3.55921499999998
7128648817,,1275,1,774,2020-06-19 03:12,Memorial Day Lease Special!,40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-memorial-day-lease-special/7128648817.html,-0.0744329999999991,-3.94494899999995
7138319724, (Herriman),1540,2,1135,2020-06-19 01:06,This Is Where It's At!,40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-this-is-where-its-at/7138319724.html,-0.0744329999999991,-3.94494899999995
7137997668, (Herriman),1540,2,1135,2020-06-18 23:04,A New Wave of Living!,40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-new-wave-of-living/7137997668.html,-0.0744329999999991,-3.94494899999995
7127553155," (Sandy, UT)",1006,1,708,2020-06-18 22:47,"Espresso Shaker Cabinets, Vaulted Ceiling, In Unit Washer & Dryer",40.546647,-111.890912,5,https://saltlakecity.craigslist.org/apa/d/sandy-espresso-shaker-cabinets-vaulted/7127553155.html,0.0671549999999996,3.55921499999998
7144393210,,960,1,,2020-06-18 20:29,"At Last, This Is What You’ve Been Searching For.",40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-at-last-this-is-what/7144393210.html,0.0387669999999929,2.05465099999962
7144365425,,975,1,780,2020-06-18 18:54,Express Your Individuality at 47seventy Settler's Point.,40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-express-your/7144365425.html,0.0387669999999929,2.05465099999962
7138881827,,1275,1,774,2020-06-18 18:50,Silicone Slope Serenity!,40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-silicone-slope-serenity/7138881827.html,-0.0744329999999991,-3.94494899999995
7144357192,,1333,2,1154,2020-06-18 18:22,"USB Charging Outlets, Personal Balconies and Patios, Cyber Café",40.5959,-111.9644,22,https://saltlakecity.craigslist.org/apa/d/west-jordan-usb-charging-outlets/7144357192.html,-0.00633299999999792,-0.33564899999989
7144334079,,975,1,780,2020-06-18 18:21,"Professional On-Site Maintenance, Laundry Facilities, Gas Fire Pit",40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-professional-on-site/7144334079.html,0.0387669999999929,2.05465099999962
7131926749,,1115,1,727,2020-06-18 18:19,Our Pools and Hot Tubs Are OPEN! Come and Enjoy Summer!,40.5541,-111.9539,22,https://saltlakecity.craigslist.org/apa/d/south-jordan-our-pools-and-hot-tubs-are/7131926749.html,0.00416699999999537,0.220850999999755
7132554536,,1375,2,1022,2020-06-18 18:18,Dazzling New Apartments Ready For Summer!,40.5541,-111.9539,22,https://saltlakecity.craigslist.org/apa/d/south-jordan-dazzling-new-apartments/7132554536.html,0.00416699999999537,0.220850999999755
7140786452,,1425,2,1106,2020-06-18 18:18,The Sunset View from our New Building is Amazing!!,40.5541,-111.9539,22,https://saltlakecity.craigslist.org/apa/d/south-jordan-the-sunset-view-from-our/7140786452.html,0.00416699999999537,0.220850999999755
7140786215,,1425,2,1106,2020-06-18 18:18,The Sunset View from our New Building is Amazing!!,40.5541,-111.9539,22,https://saltlakecity.craigslist.org/apa/d/south-jordan-the-sunset-view-from-our/7140786215.html,0.00416699999999537,0.220850999999755
7132581573, (South Jordan),1475,2,1022,2020-06-18 18:18,Take a look at our Amazing Views from our 2Bed 2 Bath Apartment Homes!,40.561398,-111.925818,15,https://saltlakecity.craigslist.org/apa/d/sandy-take-look-at-our-amazing-views/7132581573.html,0.0322489999999931,1.70919699999963
7142495931,,1460,2,1106,2020-06-18 18:18,A Sparkling New Place For You to Call Home!,40.5541,-111.9539,22,https://saltlakecity.craigslist.org/apa/d/south-jordan-sparkling-new-place-for/7142495931.html,0.00416699999999537,0.220850999999755
7142506933,,1070,1,727,2020-06-18 18:18,"The ""WOW"" Factor is Here!",40.5541,-111.9539,22,https://saltlakecity.craigslist.org/apa/d/south-jordan-the-wow-factor-is-here/7142506933.html,0.00416699999999537,0.220850999999755
7142504772,,1240,2,910,2020-06-18 18:18,Roof-Top Hot Tubs! The Cherry on Top.,40.5541,-111.9539,22,https://saltlakecity.craigslist.org/apa/d/south-jordan-roof-top-hot-tubs-the/7142504772.html,0.00416699999999537,0.220850999999755
7142495043,,1375,2,1022,2020-06-18 18:18,Grand Living for an Excellent Price!,40.5541,-111.9539,22,https://saltlakecity.craigslist.org/apa/d/south-jordan-grand-living-for-an/7142495043.html,0.00416699999999537,0.220850999999755
7144356130,,1170,1,750,2020-06-18 18:05,$499 MOVE INS NO RENT UNTIL AUGUST! WELCOME HOME!,40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-499-move-ins-no-rent/7144356130.html,0.0387669999999929,2.05465099999962
7144327754, (Salt lake City),2090,2,1191,2020-06-18 17:56,Gorgeous Urban Townhome with Loft Vibes,40.7559,-111.8967,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-gorgeous-urban-townhome/7144327754.html,0.0613670000000042,3.25245100000022
7144349978, (Hampton Place Apartments),1150,1,824,2020-06-18 17:51,"Granite Countertops, Stainless Steel Appliances, Swimming Pool",40.8446,-111.9191,22,https://saltlakecity.craigslist.org/apa/d/north-salt-lake-granite-countertops/7144349978.html,0.0389669999999995,2.06525099999998
7144348486,,1299,2,906,2020-06-18 17:48,"Ceiling Fans Select Units, Playgrounds, Swimming Pool, Large Bedrooms",40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-ceiling-fans-select-units/7144348486.html,0.0729670000000056,3.86725100000029
7144335055, (Downtown SLC),1080,1,744,2020-06-18 17:47,"Now accepting applications! Amazing 1 bed, 1 bath in Salt Lake City!",40.769809,-111.909142,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-now-accepting/7144335055.html,0.048924999999997,2.59302499999984
7144342576, (Salt Lake City),1399,1,709,2020-06-18 17:36,"Hardwood Floors, Carport Parking Available, Stunning Views",40.725646,-111.857754,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-hardwood-floors-carport/7144342576.html,0.100313,5.31658899999999
7144334804,,1399,2,942,2020-06-18 17:36,2 bedroom in the Heart of Salt Lake City!,40.761431,-111.874361,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-2-bedroom-in-the-heart/7144334804.html,0.0837060000000065,4.43641800000034
7144324234,,1095,1,575,2020-06-18 17:30,Relax In Your New Home This Summer!,40.698846,-111.880737,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-relax-in-your-new-home/7144324234.html,0.0773300000000035,4.09849000000018
7144337626,,1094,2,860,2020-06-18 17:26,"Sparkling Swimming Pool, Theatre Room, Storage, Playground, Hot Tub",40.7145,-111.8931,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-sparkling-swimming-pool/7144337626.html,0.0649669999999958,3.44325099999978
7144325800,,1099,1,626,2020-06-18 17:22,1 bed 1 bath Downtown Salt Lake with Great Views!!,40.761561,-111.874233,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-1-bed-1-bath-downtown/7144325800.html,0.083833999999996,4.44320199999979
7144335018,,1010,1,716,2020-06-18 17:21,Beautiful 1 Bed 1 Bath Available !!,40.5046,-111.881,22,https://saltlakecity.craigslist.org/apa/d/draper-beautiful-1-bed-1-bath-available/7144335018.html,0.0770669999999996,4.08455099999998
7144334767, (SANDY),1223,2,982,2020-06-18 17:21,"We’ve found your next apartment, and it’s amazing!",40.571982,-111.896203,10,https://saltlakecity.craigslist.org/apa/d/sandy-weve-found-your-next-apartment/7144334767.html,0.0618639999999999,3.278792
7144332163, (Salt Lake City),1319,2,1136,2020-06-18 17:16,Summer Is The Perfect Time To Move! Come Tour Today!!,40.690004,-111.912596,5,https://saltlakecity.craigslist.org/apa/d/west-valley-city-summer-is-the-perfect/7144332163.html,0.0454710000000063,2.40996300000033
7144331823, (West Jordan),821,1,418,2020-06-18 17:15,Come Cool Off In Our Onsite Pool! 1 bd 1 bth,40.6254,-111.9677,22,https://saltlakecity.craigslist.org/apa/d/west-jordan-come-cool-off-in-our-onsite/7144331823.html,-0.00963299999999379,-0.510548999999671
7144316421, (Midvale),799,1,418,2020-06-18 17:12,$799! MIDVALE 1 Bed 1 Bath! PETS WELCOME! NO MEDIA PACKAGE REQUIREMENT,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-799-midvale-1-bed-1-bath-pets/7144316421.html,0.0729670000000056,3.86725100000029
7144329275,,1295,2,934,2020-06-18 17:10,Move In Next Week!,40.699579,-111.853367,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-move-in-next-week/7144329275.html,0.104699999999994,5.54909999999968
7144328672, (West Valley City),1149,2,965,2020-06-18 17:09,Washer & Dryer Included! Now Open For Tours!,40.6916,-112.0011,22,https://saltlakecity.craigslist.org/apa/d/west-valley-city-washer-dryer-included/7144328672.html,-0.0430329999999941,-2.28074899999969
7144325711, (Midvale),1095,2,890,2020-06-18 17:03,Gracious 890 Sq. Ft. square foot apartment in Midvale,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-gracious-890-sq-ft-square-foot/7144325711.html,0.0729670000000056,3.86725100000029
7144320297, (Salt Lake City),1099,1,658,2020-06-18 16:53,Large Living Room and Bathroom,40.769046,-111.881669,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-large-living-room-and/7144320297.html,0.0763979999999975,4.04909399999987
7138094688, (Herriman),1275,1,774,2020-06-18 16:43,Serenity Is Our Specialty,40.5144,-112.0325,5,https://saltlakecity.craigslist.org/apa/d/herriman-serenity-is-our-specialty/7138094688.html,-0.0744329999999991,-3.94494899999995
7144303414," (Bountiful, UT)",1290,2,945,2020-06-18 16:43,Spend Summer By The Pool!,40.860228,-111.895682,10,https://saltlakecity.craigslist.org/apa/d/north-salt-lake-spend-summer-by-the-pool/7144303414.html,0.0623850000000061,3.30640500000033
7144312852, (1339 e 2100 s),1699,1,922,2020-06-18 16:39,Beauty. Passion. Breathtaking Views.,40.7056,-111.8548,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-beauty-passion/7144312852.html,0.103267000000002,5.47315100000013
7144310808, (41 s 900 e),1510,1,755,2020-06-18 16:35,Beauty. Passion. Breathtaking Views.,40.7776,-111.8749,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-beauty-passion/7144310808.html,0.0831670000000031,4.40785100000016
7144308482, (SLC),1595,2,964,2020-06-18 16:31,Summer Special You Won't Want To Miss! Call In Today!,40.770256,-111.883728,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-summer-special-you-wont/7144308482.html,0.0743389999999948,3.93996699999973
7144306966, (Salt Lake City),1295,2,877,2020-06-18 16:28,Spectacular Views in Every Direction! 2B/2B,40.79469,-111.939133,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-spectacular-views-in/7144306966.html,0.0189340000000016,1.00350200000008
7144305291, (Cotton Wood),1099,1,,2020-06-18 16:25,Receive ONE MONTH FREE,40.624302,-111.848373,5,https://saltlakecity.craigslist.org/apa/d/midvale-receive-one-month-free/7144305291.html,0.109694000000005,5.81378200000025
7144300699,,1144,2,,2020-06-18 16:17,"Swimming Pool, Full-Size Washer and Dryer, Pets Welcome, BBQ Area",40.6916,-112.0011,22,https://saltlakecity.craigslist.org/apa/d/west-valley-city-swimming-pool-full/7144300699.html,-0.0430329999999941,-2.28074899999969
7144299648, (Midvale),995,2,825,2020-06-18 16:15,Spectacular 2 bed 1 bath available..Last one..Hurry in!!!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-spectacular-2-bed-1-bath/7144299648.html,0.0729670000000056,3.86725100000029
7144298977, (Bountiful),1059,1,735,2020-06-18 16:14,Rare Find!! 1 Bedroom Includes A Washer & Dryer Inside Your Home!!,40.869751,-111.889758,10,https://saltlakecity.craigslist.org/apa/d/bountiful-rare-find-1-bedroom-includes/7144298977.html,0.0683089999999993,3.62037699999996
7144297962, (Midvale),1095,2,890,2020-06-18 16:12,Gracious 890 Sq. Ft. square foot apartment in Midvale,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-gracious-890-sq-ft-square-foot/7144297962.html,0.0729670000000056,3.86725100000029
7144296942, (Sugarhouse),1485,1,,2020-06-18 16:10,Light Filled 1 Bedroom,40.7056,-111.8548,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-light-filled-1-bedroom/7144296942.html,0.103267000000002,5.47315100000013
7144294916, (Sugarhouse),1800,2,1400,2020-06-18 16:07,"2 bed, 1 bath duplex unit",40.734846,-111.850417,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-2-bed-1-bath-duplex-unit/7144294916.html,0.107650000000007,5.70545000000035
7144217644, (West Jordan),1210,2,1033,2020-06-18 16:05,"Prices are subject to change, based on availability",40.582794,-112.044153,5,https://saltlakecity.craigslist.org/apa/d/west-jordan-prices-are-subject-to/7144217644.html,-0.0860859999999946,-4.56255799999971
7144273236, (Salt Lake City),1099,1,854,2020-06-18 15:31,Private Pool Access,40.769046,-111.881669,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-private-pool-access/7144273236.html,0.0763979999999975,4.04909399999987
7144269141,,1825,2,1117,2020-06-18 15:25,Large 2 bedrooms at Block 44!,40.7548,-111.881,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-large-2-bedrooms-at/7144269141.html,0.0770669999999996,4.08455099999998
7144265773,,1094,2,860,2020-06-18 15:19,"Theatre Room, Central A/C & Heat, Sparkling Swimming Pool, Balcony",40.7145,-111.8931,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-theatre-room-central-c/7144265773.html,0.0649669999999958,3.44325099999978
7144265758," (Murray, Cottonwood)",1340,2,990,2020-06-18 15:19,2 Months FREE Rent!! Lease Today! Call To Schedule Your Virtual Tour,40.655698,-111.853714,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-2-months-free-rent-lease/7144265758.html,0.104353000000003,5.53070900000017
7144265637, (Midvale),1095,2,890,2020-06-18 15:19,Gracious 890 Sq. Ft. square foot apartment in Midvale,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-gracious-890-sq-ft-square-foot/7144265637.html,0.0729670000000056,3.86725100000029
7144262579, (Downtown Salt Lake City),1260,1,540,2020-06-18 15:18,Stop by today at the 1 bed / 1 bath of your dreams! 540 Sq Ft!,40.7548,-111.881,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-stop-by-today-at-the-1/7144262579.html,0.0770669999999996,4.08455099999998
7142863282, (Sandy),1230,1,810,2020-06-18 15:14,"Your favorite deal is back! ""1 Month FREE w/ a 12 Month Lease!""",40.5794,-111.8816,22,https://saltlakecity.craigslist.org/apa/d/sandy-your-favorite-deal-is-back-1/7142863282.html,0.0764669999999939,4.05275099999967
7144259779, (Sandy),1780,2,1295,2020-06-18 15:10,"StairMaster, Updated Gym Equipment, & Year-Round Pool!",40.5794,-111.8816,22,https://saltlakecity.craigslist.org/apa/d/sandy-stairmaster-updated-gym-equipment/7144259779.html,0.0764669999999939,4.05275099999967
7144258146,,1119,1,759,2020-06-18 15:07,"Business Center, Near Trax and public transportation, Swimming pool",40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-business-center-near/7144258146.html,0.0387669999999929,2.05465099999962
7144257937,,1239,2,934,2020-06-18 15:07,"Close to Shopping, Dining, Bus Routes and Much More! W/D included!",40.629602,-111.831218,5,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-close-to-shopping-dining/7144257937.html,0.126848999999993,6.72299699999962
7144255361, (Sandy),1299,2,996,2020-06-18 15:03,"What if I told you $299 moves you in, and no rent until August? Call",40.597876,-111.892291,10,https://saltlakecity.craigslist.org/apa/d/sandy-what-if-told-you-299-moves-you-in/7144255361.html,0.0657759999999996,3.48612799999998
7144231579, (Midvale),849,1,454,2020-06-18 15:03,We LOVE YOUR PETS! ASK ABOUT FREE PET RENT! NO MEDIA PACKAGE REQUIRED!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-we-love-your-pets-ask-about/7144231579.html,0.0729670000000056,3.86725100000029
7144250002, (Midvale),1179,2,960,2020-06-18 14:55,COOL OFF WITH OUR AMAZING SPECIALS!! $850 OFF FIRST MONTHS RENT!!,40.6152,-111.8851,22,https://saltlakecity.craigslist.org/apa/d/midvale-cool-off-with-our-amazing/7144250002.html,0.0729670000000056,3.86725100000029
7144223257, (Salt lake City),1790,1,882,2020-06-18 14:54,Urban Luxury 1-Bedroom Townhome,40.7559,-111.8967,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-urban-luxury-1-bedroom/7144223257.html,0.0613670000000042,3.25245100000022
7144240649,,989,1,650,2020-06-18 14:40,$499 moves you in! No rent until august!,40.6596,-111.9193,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-499-moves-you-in-no-rent/7144240649.html,0.0387669999999929,2.05465099999962
7128224237," (Sandy, UT)",1151,2,890,2020-06-18 14:39,"Sparkling Heated Pool and Spa, Covered Parking Included, Tennis Court",40.546647,-111.890912,5,https://saltlakecity.craigslist.org/apa/d/sandy-sparkling-heated-pool-and-spa/7128224237.html,0.0671549999999996,3.55921499999998
7144234815,,1195,2,830,2020-06-18 14:32,Your Future Begins At Shenandoah!,40.698846,-111.880737,10,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-your-future-begins-at/7144234815.html,0.0773300000000035,4.09849000000018
7144187222,,957,1,700,2020-06-18 14:31,"Gourmet Kitchens with Prep Islands and Pantry, Demonstration Kitchen",40.5959,-111.9644,22,https://saltlakecity.craigslist.org/apa/d/west-jordan-gourmet-kitchens-with-prep/7144187222.html,-0.00633299999999792,-0.33564899999989
7144233222, (335 East woodlake dr 4050 S),1160,2,1005,2020-06-18 14:29,large 2 bedroom 1.5 bathroom With washer and dryer fully renovated!,40.6568,-111.8904,22,https://saltlakecity.craigslist.org/apa/d/salt-lake-city-large-2-bedroom-15/7144233222.html,0.0676670000000001,3.58635100000001
7144224216,,1365,2,,2020-06-18 14:28,Two Bedroom Two Bathroom Ready For You!,40.6226,-111.7777,22,https://saltlakecity.craigslist.org/apa/d/sandy-two-bedroom-two-bathroom-ready/7144224216.html,0.180367000000004,9.55945100000021
